Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
1981, 35, 0.2610,283.689, 20.91, 82.55, 51.73,  0.00,  5.43
1981, 36, 0.2737,285.456, 32.61, 64.43, 48.52,  0.00, 12.15
1981, 37, 0.2749,286.068, 41.29, 47.58, 44.44,  0.16, 19.65
1981, 38, 0.2702,286.004, 46.38, 37.11, 41.74,  0.26, 26.01
1981, 39, 0.2593,285.112, 49.06, 32.52, 40.79,  0.31, 28.75
1981, 40, 0.2415,283.441, 50.25, 32.15, 41.20,  0.21, 27.20
1981, 41, 0.2157,280.834, 48.50, 38.09, 43.29,  0.05, 21.72
1981, 42, 0.1862,277.376, 44.65, 46.87, 45.76,  0.05, 15.51
1981, 43, 0.1544,272.925, 38.75, 59.19, 48.97,  0.00, 11.17
1981, 44, 0.1225,268.151, 31.86, 70.90, 51.38,  0.00,  8.84
1981, 45, 0.0969,263.588, 26.53, 78.20, 52.36,  0.00,  7.14
1981, 46, 0.0769,259.342, 23.49, 82.91, 53.20,  0.00,  5.17
1981, 47, 0.0673,256.100, 26.45, 85.81, 56.13,  0.00,  3.41
1981, 48, 0.0623,253.794, 32.31, 87.26, 59.78,  0.00,  1.71
1981, 49, 0.0567,251.848, 30.38, 88.90, 59.64,  0.00,  1.71
1981, 50, 0.0546,250.245, 31.03, 90.41, 60.72,  0.00,  1.55
1981, 51, 0.0518,249.669, 34.15, 90.72, 62.44,  0.00,  1.34
1981, 52, 0.0493,250.243, 35.76, 88.26, 62.01,  0.00,  1.86
1982,  1, 0.0486,251.943, 38.69, 81.78, 60.23,  0.05,  3.15
1982,  2, 0.0475,253.972, 35.27, 72.96, 54.11,  0.10,  6.51
1982,  3, 0.0463,256.440, 32.61, 60.45, 46.53,  0.16, 16.75
1982,  4, 0.0442,258.827, 28.42, 50.15, 39.29,  0.47, 34.23
1982,  5, 0.0418,260.770, 23.36, 45.16, 34.26,  1.19, 55.58
1982,  6, 0.0414,262.409, 20.62, 42.80, 31.71,  1.97, 68.20
1982,  7, 0.0438,264.124, 19.99, 41.13, 30.56,  1.91, 73.94
1982,  8, 0.0483,266.346, 21.20, 38.63, 29.91,  2.07, 77.30
1982,  9, 0.0539,268.708, 22.32, 44.34, 33.33,  0.88, 62.41
1982, 10, 0.0626,271.256, 24.40, 39.60, 32.00,  0.98, 67.74
1982, 11, 0.0737,273.342, 26.61, 37.41, 32.01,  0.47, 67.74
1982, 12, 0.0847,275.302, 28.12, 35.34, 31.73,  0.36, 69.24
1982, 13, 0.0943,276.803, 29.79, 32.41, 31.10,  0.36, 73.01
1982, 14, 0.1037,277.687, 31.76, 31.88, 31.82,  0.21, 70.01
1982, 15, 0.1104,278.087, 31.70, 32.97, 32.33,  0.21, 68.25
1982, 16, 0.1257,278.932, 12.63, 63.92, 38.27,  1.29, 40.80
1982, 17, 0.1473,280.332, 12.73, 67.81, 40.27,  0.62, 31.23
1982, 18, 0.1774,282.409, 15.92, 65.79, 40.85,  0.36, 29.52
1982, 19, 0.2217,285.356, 24.18, 55.27, 39.72,  0.93, 33.35
1982, 20, 0.2714,288.125, 31.86, 46.92, 39.39,  0.93, 32.94
1982, 21, 0.3090,289.593, 38.92, 42.43, 40.67,  0.52, 28.96
1982, 22, 0.3281,290.190, 41.22, 40.93, 41.08,  0.62, 26.78
1982, 23, 0.3304,290.200, 40.02, 41.91, 40.96,  0.57, 27.40
1982, 24, 0.3219,289.653, 36.33, 46.55, 41.44,  0.26, 26.27
