Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
1981, 35, 0.1588,292.004, 11.87, 81.07, 46.47,  0.12, 14.96
1981, 36, 0.1698,292.785, 21.18, 64.55, 42.86,  0.70, 27.98
1981, 37, 0.1735,292.650, 30.28, 49.48, 39.88,  2.10, 36.73
1981, 38, 0.1746,291.870, 39.62, 38.02, 38.82,  2.02, 39.95
1981, 39, 0.1711,290.276, 47.54, 32.17, 39.85,  1.55, 35.33
1981, 40, 0.1651,287.937, 54.82, 28.67, 41.75,  0.82, 28.99
1981, 41, 0.1551,284.947, 59.49, 28.48, 43.98,  0.27, 22.85
1981, 42, 0.1407,281.542, 61.59, 31.27, 46.43,  0.19, 15.86
1981, 43, 0.1242,277.995, 62.07, 32.75, 47.41,  0.16, 13.56
1981, 44, 0.1041,273.934, 58.84, 37.21, 48.03,  0.19, 12.16
1981, 45, 0.0855,269.524, 56.15, 44.13, 50.14,  0.08,  9.83
1981, 46, 0.0711,265.435, 54.84, 50.93, 52.88,  0.00,  8.67
1981, 47, 0.0608,262.278, 52.06, 55.78, 53.92,  0.00,  9.56
1981, 48, 0.0551,259.919, 50.60, 57.80, 54.20,  0.08, 10.57
1981, 49, 0.0506,258.030, 47.92, 59.29, 53.60,  0.27, 12.01
1981, 50, 0.0471,256.944, 47.19, 57.84, 52.52,  0.43, 14.69
1981, 51, 0.0435,256.076, 49.12, 55.29, 52.20,  0.23, 14.57
1981, 52, 0.0394,255.989, 49.01, 47.74, 48.38,  0.19, 18.69
1982,  1, 0.0346,256.315, 48.57, 37.30, 42.93,  0.62, 31.33
1982,  2, 0.0311,257.394, 46.01, 31.77, 38.89,  0.74, 42.67
1982,  3, 0.0291,258.551, 43.54, 29.45, 36.49,  0.47, 50.37
1982,  4, 0.0272,259.708, 40.49, 29.83, 35.15,  0.35, 55.54
1982,  5, 0.0254,260.619, 36.43, 33.74, 35.08,  0.16, 54.96
1982,  6, 0.0237,261.425, 30.89, 39.53, 35.21,  0.04, 52.82
1982,  7, 0.0233,262.500, 24.66, 44.45, 34.56,  0.00, 57.40
1982,  8, 0.0263,264.145, 24.17, 45.97, 35.07,  0.00, 53.98
1982,  9, 0.0285,265.582, 22.39, 48.88, 35.63,  0.00, 49.32
1982, 10, 0.0325,267.677, 20.65, 50.07, 35.36,  0.00, 50.14
1982, 11, 0.0426,270.904, 24.06, 46.73, 35.40,  0.00, 49.63
1982, 12, 0.0576,274.523, 29.56, 42.53, 36.04,  0.08, 45.74
1982, 13, 0.0732,277.915, 34.97, 38.60, 36.78,  0.12, 42.91
1982, 14, 0.0806,280.398, 35.19, 36.44, 35.82,  0.31, 47.38
1982, 15, 0.0877,282.012, 33.52, 37.67, 35.60,  0.47, 48.89
1982, 16, 0.1037,283.338, 33.85, 46.77, 40.31,  0.04, 29.19
1982, 17, 0.1204,284.586, 31.47, 56.99, 44.23,  0.04, 18.69
1982, 18, 0.1436,286.241, 30.97, 66.38, 48.67,  0.04,  9.79
1982, 19, 0.1783,288.543, 33.58, 71.21, 52.39,  0.00,  4.47
1982, 20, 0.2181,291.034, 32.98, 69.41, 51.19,  0.00,  5.01
1982, 21, 0.2551,292.898, 38.83, 67.92, 53.37,  0.00,  3.69
1982, 22, 0.2767,293.721, 40.32, 68.14, 54.23,  0.04,  3.69
1982, 23, 0.2809,294.095, 36.96, 67.82, 52.38,  0.00,  5.71
1982, 24, 0.2788,294.206, 32.23, 70.66, 51.44,  0.00,  6.26
1982, 25, 0.2696,293.947, 26.37, 77.93, 52.15,  0.00,  5.25
1982, 26, 0.2642,294.206, 23.79, 79.15, 51.47,  0.08,  5.09
1982, 27, 0.2538,294.282, 20.65, 79.22, 49.94,  0.12,  6.49
1982, 28, 0.2513,294.694, 22.08, 76.25, 49.17,  0.04,  7.38
1982, 29, 0.2532,295.270, 25.32, 73.86, 49.59,  0.00,  6.92
1982, 30, 0.2526,295.771, 31.39, 72.17, 51.78,  0.00,  4.94
1982, 31, 0.2496,296.222, 32.87, 69.47, 51.17,  0.00,  5.25
1982, 32, 0.2458,296.963, 34.19, 62.24, 48.21,  0.00,  9.76
1982, 33, 0.2399,297.518, 34.62, 55.38, 45.00,  0.23, 17.84
1982, 34, 0.2338,297.617, 36.06, 50.13, 43.10,  0.35, 23.09
1982, 35, 0.2231,297.214, 37.13, 44.23, 40.68,  0.70, 30.16
1982, 36, 0.2082,296.559, 37.91, 32.82, 35.37,  3.11, 50.10
1982, 37, 0.1878,295.048, 36.65, 27.65, 32.15,  5.75, 61.91
1982, 38, 0.1655,292.844, 34.36, 29.53, 31.94,  6.06, 63.04
1982, 39, 0.1406,290.438, 30.60, 31.46, 31.03,  7.07, 65.92
1982, 40, 0.1150,287.808, 26.75, 30.31, 28.53, 11.58, 73.57
1982, 41, 0.0927,285.012, 23.97, 28.25, 26.11, 17.22, 79.29
1982, 42, 0.0779,282.130, 24.57, 27.44, 26.00, 16.52, 80.49
1982, 43, 0.0668,279.081, 26.49, 26.31, 26.40, 14.15, 80.29
1982, 44, 0.0588,276.715, 28.53, 22.26, 25.40, 14.15, 84.34
1982, 45, 0.0504,274.445, 29.41, 18.70, 24.06, 17.72, 87.37
1982, 46, 0.0442,271.581, 31.30, 19.19, 25.24, 14.89, 84.69
1982, 47, 0.0397,268.060, 31.35, 25.00, 28.17,  9.02, 75.63
1982, 48, 0.0356,264.571, 29.74, 32.38, 31.06,  5.60, 65.92
1982, 49, 0.0335,261.861, 28.68, 38.23, 33.45,  5.36, 57.95
1982, 50, 0.0323,259.440, 29.62, 44.21, 36.91,  4.04, 47.80
1982, 51, 0.0327,257.281, 35.51, 49.10, 42.31,  1.17, 31.13
1982, 52, 0.0333,256.098, 40.73, 47.46, 44.10,  0.62, 25.34
