Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
1983,  4, 0.0622,263.884, 36.22, 33.73, 34.98,  1.46, 52.20
1983,  5, 0.0627,264.529, 31.71, 35.84, 33.77,  1.46, 57.71
1983,  6, 0.0602,264.804, 26.22, 39.27, 32.74,  0.60, 63.22
1983,  7, 0.0596,265.776, 22.90, 40.84, 31.87,  0.69, 67.44
1983,  8, 0.0603,267.097, 21.57, 41.31, 31.44,  0.34, 72.70
1983,  9, 0.0641,268.312, 21.28, 48.28, 34.78,  0.09, 55.04
1983, 10, 0.0687,269.957, 21.07, 46.19, 33.63,  0.34, 62.27
1983, 11, 0.0720,270.846, 20.05, 47.42, 33.73,  0.52, 61.67
1983, 12, 0.0792,271.728, 20.44, 48.67, 34.56,  0.69, 57.19
1983, 13, 0.0909,272.857, 22.99, 46.28, 34.64,  1.12, 55.81
1983, 14, 0.1053,274.265, 27.03, 42.76, 34.89,  1.21, 54.95
1983, 15, 0.1216,276.070, 31.59, 38.50, 35.05,  0.77, 52.97
1983, 16, 0.1417,277.951, 27.84, 52.86, 40.35,  0.26, 32.04
1983, 17, 0.1661,279.862, 30.36, 52.39, 41.37,  0.26, 27.74
1983, 18, 0.1984,281.960, 34.34, 49.87, 42.10,  0.17, 24.81
1983, 19, 0.2282,283.318, 37.27, 50.42, 43.85,  0.26, 19.81
1983, 20, 0.2586,285.159, 35.44, 48.83, 42.13,  0.26, 23.34
1983, 21, 0.2824,286.341, 38.24, 46.94, 42.59,  0.26, 20.93
1983, 22, 0.2990,287.101, 39.33, 46.00, 42.66,  0.26, 21.88
1983, 23, 0.3091,287.642, 40.29, 45.21, 42.75,  0.17, 22.22
1983, 24, 0.2990,286.958, 36.76, 51.95, 44.35,  0.00, 18.95
1983, 25, 0.2974,287.121, 36.30, 52.91, 44.60,  0.00, 20.50
1983, 26, 0.2988,287.620, 36.76, 52.23, 44.49,  0.09, 20.93
1983, 27, 0.2963,287.747, 36.24, 56.06, 46.15,  0.09, 17.74
1983, 28, 0.2791,287.238, 31.90, 64.67, 48.28,  0.09, 14.90
1983, 29, 0.2651,286.568, 28.36, 72.81, 50.58,  0.00, 10.85
1983, 30, 0.2599,286.426, 15.43, 75.64, 45.54,  0.09, 14.73
1983, 31, 0.2750,287.201, 19.28, 72.07, 45.68,  0.09, 15.59
1983, 32, 0.2923,288.011, 25.36, 66.04, 45.70,  0.17, 17.66
1983, 33, 0.3183,289.173, 35.43, 54.61, 45.02,  0.43, 19.12
1983, 34, 0.3386,289.817, 45.50, 43.09, 44.29,  0.52, 21.10
1983, 35, 0.3495,290.424, 54.69, 26.98, 40.83,  0.86, 28.08
1983, 36, 0.3462,290.185, 59.89, 18.69, 39.29,  0.86, 31.95
1983, 37, 0.3291,289.003, 59.83, 17.54, 38.68,  0.95, 32.82
1983, 38, 0.3155,288.203, 59.87, 14.02, 36.94,  0.86, 39.88
1983, 39, 0.3022,287.202, 60.05, 11.10, 35.57,  0.95, 45.99
1983, 40, 0.2765,285.359, 56.48, 13.99, 35.23,  1.46, 47.37
1983, 41, 0.2461,283.187, 51.61, 19.28, 35.45,  1.29, 44.70
1983, 42, 0.2118,280.913, 44.77, 24.04, 34.40,  1.72, 52.02
1983, 43, 0.1775,278.741, 38.12, 25.99, 32.05,  2.50, 63.48
1983, 44, 0.1471,275.432, 33.70, 33.31, 33.50,  1.55, 57.54
1983, 45, 0.1243,272.128, 33.40, 38.12, 35.76,  0.60, 47.37
1983, 46, 0.1070,269.349, 35.58, 39.55, 37.57,  0.26, 39.19
1983, 47, 0.0951,266.786, 39.04, 42.04, 40.54,  0.00, 27.99
1983, 48, 0.0853,265.134, 42.75, 41.37, 42.06,  0.00, 23.86
1983, 49, 0.0767,263.546, 41.67, 41.33, 41.50,  0.00, 27.65
1983, 50, 0.0696,261.779, 40.90, 43.62, 42.26,  0.09, 25.67
1983, 51, 0.0678,261.005, 44.38, 42.93, 43.65,  0.26, 23.34
1983, 52, 0.0691,259.947, 48.55, 45.05, 46.80,  0.43, 20.50
1984,  1, 0.0696,258.503, 52.71, 50.70, 51.70,  0.43, 14.81
1984,  2, 0.0674,256.849, 47.50, 58.80, 53.15,  0.34, 13.69
1984,  3, 0.0633,255.620, 41.53, 64.06, 52.79,  0.34, 13.87
1984,  4, 0.0573,255.699, 31.70, 65.26, 48.48,  0.26, 16.80
1984,  5, 0.0524,255.847, 23.59, 66.94, 45.27,  0.09, 19.55
1984,  6, 0.0477,255.978, 17.60, 69.15, 43.37,  0.09, 22.48
1984,  7, 0.0448,256.573, 13.70, 71.27, 42.48,  0.00, 23.51
1984,  8, 0.0438,257.383, 12.29, 72.88, 42.59,  0.00, 23.43
1984,  9, 0.0442,258.726, 11.10, 81.73, 46.41,  0.00, 11.20
1984, 10, 0.0453,259.847,  9.74, 80.87, 45.30,  0.00, 15.94
1984, 11, 0.0480,261.504,  9.17, 78.51, 43.84,  0.00, 21.10
1984, 12, 0.0552,264.485, 10.14, 72.22, 41.18,  0.26, 28.77
1984, 13, 0.0662,267.655, 12.64, 63.14, 37.89,  0.52, 41.17
1984, 14, 0.0819,270.831, 17.78, 53.67, 35.72,  0.34, 50.30
1984, 15, 0.0948,273.265, 21.50, 47.43, 34.46,  0.34, 55.56
1984, 16, 0.1067,275.465, 12.52, 64.29, 38.40,  0.09, 38.16
1984, 17, 0.1199,277.230, 11.37, 64.82, 38.09,  0.34, 38.16
1984, 18, 0.1390,278.967, 11.83, 64.66, 38.25,  0.52, 40.65
1984, 19, 0.1601,279.971, 12.64, 67.12, 39.88,  0.34, 34.62
1984, 20, 0.1832,280.832, 12.45, 70.40, 41.42,  0.17, 27.13
1984, 21, 0.2083,281.794, 14.96, 71.17, 43.07,  0.00, 21.10
1984, 22, 0.2350,282.623, 18.64, 71.13, 44.88,  0.00, 16.45
1984, 23, 0.2498,282.740, 21.00, 73.59, 47.29,  0.00, 11.54
1984, 24, 0.2684,283.525, 27.06, 73.04, 50.05,  0.00,  9.56
1984, 25, 0.2881,284.546, 33.52, 69.88, 51.70,  0.00,  8.35
1984, 26, 0.3025,285.431, 38.02, 68.21, 53.12,  0.09,  7.32
1984, 27, 0.3151,286.490, 42.20, 65.90, 54.05,  0.09,  7.49
1984, 28, 0.3254,287.290, 46.64, 64.60, 55.62,  0.09,  7.06
1984, 29, 0.3374,288.274, 51.60, 59.73, 55.66,  0.09,  7.58
1984, 30, 0.3503,289.235, 49.68, 53.72, 51.70,  0.09,  7.58
1984, 31, 0.3506,289.630, 49.13, 52.21, 50.67,  0.09,  7.84
1984, 32, 0.3507,289.706, 49.43, 51.80, 50.62,  0.09,  8.44
1984, 33, 0.3464,289.361, 47.35, 53.28, 50.31,  0.09,  9.82
1984, 34, 0.3376,289.073, 44.99, 50.53, 47.76,  0.09, 14.38
1984, 35, 0.3175,287.999, 41.14, 49.94, 45.54,  0.52, 17.66
1984, 36, 0.2875,286.454, 36.41, 50.10, 43.26,  0.17, 22.05
1984, 37, 0.2628,285.239, 34.54, 46.13, 40.34,  0.52, 31.95
1984, 38, 0.2421,284.184, 31.96, 43.91, 37.94,  0.69, 39.97
1984, 39, 0.2176,282.332, 27.68, 47.34, 37.51,  0.43, 42.38
1984, 40, 0.1981,280.446, 24.97, 51.35, 38.15,  0.09, 39.53
1984, 41, 0.1845,279.219, 25.13, 49.32, 37.23,  0.69, 42.21
1984, 42, 0.1718,278.670, 26.61, 40.11, 33.36,  2.33, 58.14
1984, 43, 0.1561,277.150, 27.76, 36.37, 32.07,  2.58, 64.43
1984, 44, 0.1392,274.576, 29.30, 38.29, 33.80,  2.15, 56.16
1984, 45, 0.1228,272.120, 32.33, 38.02, 35.17,  1.38, 50.73
1984, 46, 0.1112,269.576, 38.39, 38.49, 38.44,  0.26, 37.04
1984, 47, 0.1007,266.625, 43.39, 43.15, 43.27,  0.00, 21.10
1984, 48, 0.0904,263.552, 47.26, 49.74, 48.50,  0.00, 12.57
1984, 49, 0.0831,260.597, 48.11, 56.81, 52.46,  0.00,  9.13
1984, 50, 0.0788,258.648, 50.63, 60.29, 55.46,  0.00,  7.06
1984, 51, 0.0785,256.748, 55.32, 65.44, 60.38,  0.00,  3.27
1984, 52, 0.0789,254.635, 58.64, 72.60, 65.62,  0.00,  1.21
1985,  1, 0.0780,252.672, 61.82, 79.21, 70.51,  0.00,  0.60
1985,  2, 0.0782,251.957, 58.07, 80.49, 69.28,  0.00,  0.69
1985,  3, 0.0778,251.731, 54.99, 79.74, 67.37,  0.00,  1.81
1985,  4, 0.0768,251.140, 48.44, 81.37, 64.90,  0.00,  2.67
1985,  5, 0.0758,250.729, 41.37, 82.81, 62.09,  0.00,  4.74
1985,  6, 0.0730,251.183, -1.00, -1.00, -1.00, -1.00, -1.00
1985,  7, 0.0723,252.553, -1.00, -1.00, -1.00, -1.00, -1.00
1985,  8, 0.0684,253.836, -1.00, -1.00, -1.00, -1.00, -1.00
1985,  9,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 10,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 11,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 12,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 13,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 14,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 15, 0.1276,277.229, 35.63, 32.23, 33.92,  0.69, 61.33
1985, 16, 0.1574,280.548, 35.24, 37.31, 36.28,  1.03, 49.27
1985, 17, 0.1819,282.697, 36.76, 35.82, 36.29,  0.95, 48.15
1985, 18, 0.2018,284.275, 35.14, 36.28, 35.71,  1.03, 50.65
1985, 19, 0.2263,285.476, 35.84, 37.85, 36.85,  0.52, 45.31
1985, 20, 0.2576,287.715, 34.31, 35.02, 34.67,  0.77, 54.35
1985, 21, 0.2734,287.301, 34.86, 41.50, 38.18,  0.17, 36.18
1985, 22, 0.2834,287.013, 34.17, 46.44, 40.31,  0.09, 28.51
1985, 23, 0.2862,286.397, 33.09, 52.51, 42.80,  0.00, 19.64
1985, 24, 0.2777,285.248, 30.57, 62.54, 46.55,  0.00, 11.54
1985, 25, 0.2779,285.343, 30.87, 64.36, 47.61,  0.00, 10.94
1985, 26, 0.2838,285.881, 32.69, 64.04, 48.36,  0.09,  9.99
1985, 27, 0.2969,286.961, 36.93, 61.38, 49.15,  0.09,  9.56
1985, 28, 0.3098,288.217, 41.86, 56.73, 49.29,  0.00, 10.25
1985, 29, 0.3254,289.455, 47.49, 49.25, 48.37,  0.09, 11.54
1985, 30, 0.3407,290.459, 45.40, 42.36, 43.88,  0.17, 18.78
1985, 31, 0.3573,291.613, 50.90, 33.54, 42.22,  0.60, 22.91
1985, 32, 0.3750,292.574, 58.75, 24.95, 41.85,  0.60, 23.77
1985, 33, 0.3792,292.876, 60.63, 20.05, 40.34,  0.95, 29.37
1985, 34, 0.3730,292.535, 59.74, 17.13, 38.43,  1.89, 35.23
1985, 35, 0.3603,291.384, 58.80, 18.14, 38.47,  1.98, 34.62
1985, 36, 0.3516,290.054, 61.58, 19.91, 40.74,  1.12, 27.13
1985, 37, 0.3360,288.440, 62.23, 21.93, 42.08,  0.69, 23.26
1985, 38, 0.3203,287.101, 61.49, 22.32, 41.90,  0.69, 26.01
1985, 39, 0.3017,285.542, 59.51, 23.61, 41.56,  1.03, 27.82
1985, 40, 0.2732,283.411, 54.67, 29.27, 41.97,  1.21, 27.65
1985, 41, 0.2391,281.127, 47.90, 35.42, 41.66,  0.95, 28.85
1985, 42, 0.2062,279.237, 41.45, 36.27, 38.86,  1.21, 38.07
1985, 43, 0.1751,277.005, 36.37, 37.42, 36.89,  0.69, 43.84
1985, 44, 0.1475,274.493, 33.42, 38.75, 36.08,  1.89, 45.91
1985, 45, 0.1200,271.650, 30.25, 40.54, 35.40,  2.07, 49.01
1985, 46, 0.0883,267.865, 20.87, 47.17, 34.02,  2.07, 54.52
1985, 47, 0.0642,264.948, 13.56, 51.12, 32.34,  2.93, 63.22
1985, 48, 0.0502,262.982, 12.55, 52.05, 32.30,  4.39, 61.84
1985, 49, 0.0479,262.078, 14.16, 48.91, 31.53,  7.67, 63.48
1985, 50, 0.0464,261.453, 16.74, 45.48, 31.11, 11.63, 64.17
1985, 51, 0.0442,260.786, 19.53, 43.97, 31.75, 12.49, 61.76
1985, 52, 0.0415,259.851, 19.10, 45.23, 32.16, 11.37, 60.64
1986,  1, 0.0388,258.747, 17.93, 49.20, 33.56,  8.70, 56.93
1986,  2, 0.0402,258.609, 18.22, 50.47, 34.34,  5.08, 55.12
1986,  3, 0.0418,259.422, 19.08, 47.46, 33.27,  4.65, 58.66
1986,  4, 0.0429,259.971, 18.05, 48.07, 33.06,  3.19, 61.07
1986,  5, 0.0416,259.840, 15.10, 52.18, 33.64,  2.07, 57.97
1986,  6, 0.0411,260.073, 13.08, 54.85, 33.97,  2.07, 56.67
1986,  7, 0.0415,260.793, 11.95, 56.86, 34.40,  0.77, 56.85
1986,  8, 0.0405,261.931, 10.90, 57.81, 34.35,  0.26, 57.45
1986,  9, 0.0441,264.056, 11.53, 62.80, 37.16,  0.09, 45.39
1986, 10, 0.0535,267.096, 14.47, 54.89, 34.68,  0.52, 55.47
1986, 11, 0.0671,270.377, 19.07, 46.41, 32.74,  0.95, 63.82
1986, 12, 0.0813,273.576, 22.74, 39.49, 31.11,  1.21, 69.77
1986, 13, 0.0960,276.257, 26.66, 31.88, 29.27,  2.15, 77.26
1986, 14, 0.1215,278.836, 36.16, 24.14, 30.15,  1.55, 74.50
1986, 15, 0.1549,281.971, 48.18, 15.27, 31.72,  1.21, 69.25
1986, 16, 0.1881,284.500, 49.64, 16.19, 32.91,  2.41, 61.24
1986, 17, 0.2316,286.723, 57.55, 13.84, 35.69,  0.86, 48.92
1986, 18, 0.2743,288.361, 62.40, 13.73, 38.06,  0.34, 36.78
1986, 19, 0.3038,289.295, 62.95, 16.66, 39.81,  0.26, 28.25
1986, 20, 0.3233,290.045, 53.87, 22.80, 38.33,  0.09, 35.66
1986, 21, 0.3298,289.957, 52.18, 26.62, 39.40,  0.00, 32.21
1986, 22, 0.3388,290.049, 51.63, 28.75, 40.19,  0.17, 29.97
1986, 23, 0.3456,290.394, 52.15, 28.52, 40.33,  0.26, 31.18
1986, 24, 0.3441,290.376, 51.49, 29.71, 40.60,  0.34, 30.92
1986, 25, 0.3442,290.637, 51.43, 28.15, 39.79,  0.60, 33.59
1986, 26, 0.3416,290.781, 50.47, 28.09, 39.28,  0.95, 34.11
1986, 27, 0.3412,290.972, 50.49, 29.79, 40.14,  0.77, 31.01
1986, 28, 0.3310,290.920, 48.28, 33.96, 41.12,  0.77, 28.25
1986, 29, 0.3194,290.909, 45.40, 36.22, 40.81,  0.60, 30.23
1986, 30, 0.3206,291.424, 37.63, 33.46, 35.55,  1.81, 48.15
1986, 31, 0.3288,291.880, 39.73, 30.87, 35.30,  2.07, 50.39
1986, 32, 0.3315,291.503, 40.58, 34.63, 37.60,  1.38, 39.36
1986, 33, 0.3354,291.378, 41.52, 34.10, 37.81,  1.21, 38.93
1986, 34, 0.3372,290.911, 43.54, 32.89, 38.22,  1.29, 37.90
1986, 35, 0.3356,290.250, 47.89, 28.96, 38.42,  1.98, 37.64
1986, 36, 0.3329,289.338, 53.88, 25.99, 39.93,  0.69, 29.97
1986, 37, 0.3258,288.340, 58.19, 22.74, 40.46,  0.69, 25.32
1986, 38, 0.3200,287.564, 61.22, 18.77, 39.99,  0.69, 28.17
1986, 39, 0.3077,286.499, 61.57, 16.25, 38.91,  0.95, 32.47
1986, 40, 0.2903,285.203, 61.22, 15.19, 38.21,  0.95, 36.35
1986, 41, 0.2620,283.545, 57.56, 16.69, 37.12,  1.03, 41.77
1986, 42, 0.2316,281.884, 52.97, 17.24, 35.11,  2.33, 51.59
1986, 43, 0.1998,279.784, 48.27, 19.33, 33.80,  3.70, 55.12
1986, 44, 0.1674,277.412, 43.99, 21.37, 32.68,  5.77, 58.83
1986, 45, 0.1379,275.369, 40.97, 19.88, 30.43, 10.51, 64.34
1986, 46, 0.1143,273.580, 38.68, 17.52, 28.10, 13.61, 72.01
1986, 47, 0.0977,271.620, 37.81, 17.79, 27.80, 11.46, 76.23
1986, 48, 0.0841,269.285, 38.41, 20.58, 29.49,  6.63, 72.18
1986, 49, 0.0733,266.048, 35.52, 28.80, 32.15,  4.31, 64.25
1986, 50, 0.0647,262.745, 33.63, 39.05, 36.34,  1.64, 49.96
1986, 51, 0.0580,259.791, 32.97, 49.78, 41.38,  0.52, 33.42
1986, 52, 0.0523,256.775, 30.07, 61.94, 46.00,  0.09, 19.03
1987,  1, 0.0483,254.703, 27.97, 69.99, 48.98,  0.00, 11.71
1987,  2, 0.0461,254.011, 24.06, 72.29, 48.17,  0.00, 11.71
1987,  3, 0.0457,254.249, 22.67, 70.52, 46.59,  0.00, 13.95
1987,  4, 0.0457,255.138, 19.97, 67.76, 43.86,  0.00, 20.59
1987,  5, 0.0464,256.439, 18.04, 64.90, 41.47,  0.00, 27.65
1987,  6, 0.0477,257.813, 17.14, 63.13, 40.13,  0.09, 32.73
1987,  7, 0.0509,259.385, 17.46, 62.28, 39.87,  0.00, 33.33
1987,  8, 0.0555,261.129, 19.38, 61.17, 40.27,  0.00, 31.61
1987,  9, 0.0592,262.205, 19.81, 70.82, 45.31,  0.00, 16.71
1987, 10, 0.0600,262.805, 17.93, 72.66, 45.29,  0.00, 17.92
1987, 11, 0.0617,264.091, 16.35, 71.35, 43.85,  0.00, 21.62
1987, 12, 0.0698,266.383, 17.41, 66.69, 42.05,  0.00, 26.96
1987, 13, 0.0782,268.265, 18.70, 61.60, 40.15,  0.00, 34.19
1987, 14, 0.0878,270.750, 21.11, 54.47, 37.79,  0.09, 42.98
1987, 15, 0.1005,273.191, 25.06, 48.09, 36.57,  0.26, 48.06
1987, 16, 0.1222,276.007, 20.21, 62.29, 41.25,  0.09, 28.77
1987, 17, 0.1502,279.133, 24.38, 55.84, 40.11,  0.26, 32.47
1987, 18, 0.1697,281.333, 23.51, 53.35, 38.43,  0.09, 38.59
1987, 19, 0.1844,282.049, 21.15, 57.50, 39.32,  0.00, 32.21
1987, 20, 0.2051,283.075, 19.05, 59.73, 39.39,  0.09, 29.28
1987, 21, 0.2260,284.144, 20.57, 58.84, 39.71,  0.34, 28.77
1987, 22, 0.2495,284.957, 23.58, 57.93, 40.76,  0.09, 24.55
1987, 23, 0.2764,285.737, 29.93, 56.10, 43.01,  0.00, 16.11
1987, 24, 0.3107,287.220, 40.79, 49.87, 45.33,  0.00, 12.83
1987, 25, 0.3476,288.984, 52.36, 40.03, 46.19,  0.09, 10.68
1987, 26, 0.3692,289.989, 59.03, 34.94, 46.98,  0.26,  8.61
1987, 27, 0.3787,290.948, 61.96, 30.84, 46.40,  0.26,  9.73
1987, 28, 0.3818,291.392, 63.75, 30.78, 47.26,  0.52,  8.96
1987, 29, 0.3743,291.486, 62.24, 32.10, 47.17,  0.60, 11.02
1987, 30, 0.3651,291.324, 52.73, 34.84, 43.79,  1.64, 20.07
1987, 31, 0.3527,290.412, 47.71, 43.97, 45.83,  1.81, 17.40
1987, 32, 0.3435,289.669, 44.84, 50.88, 47.86,  0.69, 14.81
1987, 33, 0.3465,289.292, 46.36, 53.08, 49.72,  0.26, 11.54
1987, 34, 0.3486,289.042, 48.92, 50.53, 49.72,  0.17, 11.97
1987, 35, 0.3489,288.868, 53.53, 42.05, 47.79,  0.43, 13.01
1987, 36, 0.3499,288.514, 60.45, 33.29, 46.87,  0.26, 13.01
1987, 37, 0.3405,287.516, 63.75, 29.40, 46.57,  0.09, 11.28
1987, 38, 0.3245,286.069, 62.95, 30.63, 46.79,  0.09, 10.68
1987, 39, 0.3001,284.234, 58.71, 34.09, 46.40,  0.09, 11.54
1987, 40, 0.2721,282.655, 54.02, 35.58, 44.80,  0.09, 14.99
1987, 41, 0.2423,280.426, 49.25, 41.06, 45.15,  0.09, 14.81
1987, 42, 0.2066,277.608, 41.79, 48.26, 45.02,  0.00, 14.21
1987, 43, 0.1700,274.422, 34.08, 54.74, 44.41,  0.00, 15.59
1987, 44, 0.1356,270.208, 27.13, 64.77, 45.95,  0.00, 14.56
1987, 45, 0.0999,265.523, 17.29, 74.27, 45.78,  0.00, 16.71
1987, 46, 0.0799,261.821, 15.01, 77.62, 46.31,  0.09, 16.88
1987, 47, 0.0665,259.753, 16.30, 76.31, 46.30,  0.09, 18.43
1987, 48, 0.0558,259.080, 18.55, 71.18, 44.86,  0.17, 23.77
1987, 49, 0.0515,258.644, 19.33, 66.39, 42.86,  0.34, 28.85
1987, 50, 0.0486,258.155, 21.11, 62.73, 41.92,  0.52, 32.47
1987, 51, 0.0472,258.141, 24.53, 58.40, 41.46,  1.38, 32.21
1987, 52, 0.0490,258.786, 28.36, 51.62, 39.99,  2.50, 37.47
1988,  1, 0.0524,259.321, 34.22, 46.79, 40.51,  3.02, 36.18
1988,  2, 0.0541,258.932, 33.74, 49.12, 41.43,  2.84, 33.76
1988,  3, 0.0552,259.059, 33.13, 48.74, 40.93,  2.41, 35.92
1988,  4, 0.0551,259.259, 29.36, 50.29, 39.83,  2.15, 37.81
1988,  5, 0.0555,258.805, 25.79, 55.06, 40.43,  1.03, 34.02
1988,  6, 0.0549,257.973, 22.47, 61.36, 41.92,  0.43, 26.87
1988,  7, 0.0560,257.648, 20.65, 66.90, 43.77,  0.17, 20.76
1988,  8, 0.0598,258.927, 21.34, 67.35, 44.35,  0.00, 17.57
