Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
1981, 35, 0.2259,285.539, 19.91, 77.97, 48.94,  0.00,  9.84
1981, 36, 0.2323,287.001, 29.55, 59.53, 44.54,  0.16, 21.26
1981, 37, 0.2337,287.549, 37.86, 43.81, 40.83,  0.27, 31.20
1981, 38, 0.2301,287.376, 43.26, 33.81, 38.53,  0.71, 38.47
1981, 39, 0.2207,286.210, 46.85, 30.98, 38.91,  0.71, 37.32
1981, 40, 0.2031,284.057, 48.16, 34.27, 41.22,  0.22, 27.92
1981, 41, 0.1755,280.776, 44.38, 44.05, 44.21,  0.16, 19.51
1981, 42, 0.1427,276.536, 36.57, 57.58, 47.07,  0.05, 14.54
1981, 43, 0.1115,271.385, 28.81, 71.86, 50.33,  0.00,  8.80
1981, 44, 0.0884,266.827, 24.58, 77.86, 51.22,  0.00,  7.76
1981, 45, 0.0722,262.832, 24.78, 79.71, 52.24,  0.05,  8.52
1981, 46, 0.0606,258.881, 26.40, 81.67, 54.04,  0.16,  6.56
1981, 47, 0.0557,255.571, 35.72, 82.96, 59.34,  0.05,  3.66
1981, 48, 0.0518,253.514, 45.00, 82.16, 63.58,  0.00,  2.84
1981, 49, 0.0468,252.350, 45.00, 80.57, 62.78,  0.00,  3.93
1981, 50, 0.0462,251.899, 49.42, 77.88, 63.65,  0.00,  4.70
1981, 51, 0.0468,252.254, 54.69, 73.16, 63.93,  0.05,  5.74
1981, 52, 0.0476,253.818, 59.12, 63.10, 61.11,  0.05,  6.39
1982,  1, 0.0488,256.534, 63.30, 47.49, 55.40,  0.11,  8.47
1982,  2, 0.0500,259.533, 63.44, 34.37, 48.90,  0.11, 12.40
1982,  3, 0.0498,261.521, 62.78, 27.78, 45.28,  0.05, 15.85
1982,  4, 0.0482,263.023, 58.76, 26.18, 42.47,  0.00, 19.67
1982,  5, 0.0457,264.458, 51.76, 26.42, 39.09,  0.05, 32.24
1982,  6, 0.0436,265.680, 44.53, 27.52, 36.02,  0.16, 48.47
1982,  7, 0.0423,266.459, 38.21, 30.56, 34.38,  0.05, 57.87
1982,  8, 0.0428,267.584, 34.48, 32.72, 33.60,  0.00, 62.13
1982,  9, 0.0418,268.787, 30.04, 36.86, 33.45,  0.00, 62.51
1982, 10, 0.0410,270.077, 25.87, 39.30, 32.58,  0.05, 65.85
1982, 11, 0.0440,271.834, 23.33, 39.56, 31.44,  0.27, 72.02
1982, 12, 0.0512,273.896, 22.39, 40.43, 31.41,  0.38, 70.44
1982, 13, 0.0591,275.399, 20.65, 41.41, 31.03,  1.31, 71.20
1982, 14, 0.0680,276.602, 20.08, 41.76, 30.92,  1.59, 72.02
1982, 15, 0.0746,277.007, 19.35, 45.09, 32.22,  1.86, 65.90
1982, 16, 0.0908,278.299, 11.25, 65.61, 38.43,  1.53, 40.00
1982, 17, 0.1157,280.416, 12.71, 69.14, 40.92,  0.49, 32.24
1982, 18, 0.1496,283.671, 16.92, 65.50, 41.21,  0.33, 31.86
