Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
1981, 35, 0.1730,294.404, 25.30, 68.39, 46.85,  0.16, 18.13
1981, 36, 0.1714,294.336, 30.44, 57.57, 44.00,  0.72, 25.76
1981, 37, 0.1701,293.905, 35.72, 48.28, 42.00,  1.07, 31.85
1981, 38, 0.1679,292.983, 40.10, 42.66, 41.38,  0.95, 33.68
1981, 39, 0.1659,291.558, 44.52, 38.81, 41.66,  0.80, 31.21
1981, 40, 0.1624,289.580, 48.58, 35.94, 42.26,  0.72, 27.51
1981, 41, 0.1565,286.918, 51.28, 34.82, 43.05,  0.56, 25.84
1981, 42, 0.1484,283.594, 52.70, 35.91, 44.30,  0.20, 23.10
1981, 43, 0.1337,279.890, 50.99, 37.31, 44.15,  0.08, 24.97
1981, 44, 0.1142,275.833, 47.18, 41.85, 44.51,  0.24, 24.61
1981, 45, 0.0931,271.627, 42.51, 48.67, 45.59,  0.20, 22.98
1981, 46, 0.0783,267.682, 40.53, 54.80, 47.66,  0.32, 19.17
1981, 47, 0.0715,264.827, 41.25, 57.55, 49.40,  0.20, 17.06
1981, 48, 0.0658,263.383, 41.49, 55.85, 48.67,  0.24, 18.57
1981, 49, 0.0603,262.606, 39.82, 53.20, 46.51,  0.36, 20.83
1981, 50, 0.0582,261.736, 41.85, 51.54, 46.69,  0.28, 20.95
1981, 51, 0.0546,261.335, 41.94, 49.55, 45.74,  0.04, 22.42
1981, 52, 0.0505,261.764, 40.93, 43.63, 42.28,  0.16, 31.01
1982,  1, 0.0478,262.999, 55.07, 28.25, 41.66,  0.60, 30.82
1982,  2, 0.0458,264.216, 57.38, 22.97, 40.18,  0.52, 32.33
1982,  3, 0.0443,264.818, 57.28, 22.31, 39.79,  0.40, 32.13
1982,  4, 0.0401,265.160, 49.89, 26.49, 38.19,  0.28, 37.81
1982,  5, 0.0361,265.268, 41.24, 33.15, 37.20,  0.12, 41.51
1982,  6, 0.0338,265.646, 34.67, 38.21, 36.44,  0.08, 46.16
1982,  7, 0.0329,266.224, 28.12, 42.55, 35.33,  0.00, 53.04
1982,  8, 0.0348,267.586, 25.19, 43.65, 34.42,  0.00, 58.01
1982,  9, 0.0356,269.008, 21.60, 45.98, 33.79,  0.00, 59.92
1982, 10, 0.0390,271.069, 19.46, 47.07, 33.26,  0.08, 63.46
1982, 11, 0.0492,273.818, 21.29, 45.20, 33.25,  0.00, 63.47
1982, 12, 0.0607,277.079, 22.99, 42.95, 32.97,  0.08, 63.97
1982, 13, 0.0713,279.760, 23.65, 41.56, 32.60,  0.16, 65.08
1982, 14, 0.0806,281.803, 24.16, 40.79, 32.48,  0.64, 65.59
1982, 15, 0.0849,282.742, 22.38, 41.30, 31.84,  0.60, 69.65
1982, 16, 0.0981,283.728, 19.21, 54.71, 36.96,  0.32, 47.64
1982, 17, 0.1160,284.633, 17.23, 66.46, 41.84,  0.08, 29.64
1982, 18, 0.1382,286.664, 17.05, 71.98, 44.51,  0.04, 21.33
1982, 19, 0.1656,289.732, 18.46, 70.97, 44.71,  0.16, 19.39
1982, 20, 0.1892,291.832, 16.90, 70.34, 43.62,  0.16, 22.37
1982, 21, 0.2081,293.055, 18.97, 69.36, 44.16,  0.12, 20.42
1982, 22, 0.2214,293.711, 21.18, 70.28, 45.73,  0.00, 14.74
1982, 23, 0.2275,294.054, 22.01, 72.19, 47.10,  0.04, 11.16
1982, 24, 0.2327,294.645, 22.90, 72.41, 47.65,  0.04,  9.42
1982, 25, 0.2370,294.814, 23.28, 76.12, 49.70,  0.04,  7.31
1982, 26, 0.2394,295.060, 23.81, 78.40, 51.10,  0.04,  5.36
1982, 27, 0.2382,295.451, 24.10, 78.34, 51.22,  0.04,  5.05
1982, 28, 0.2341,295.556, 24.35, 78.24, 51.30,  0.00,  4.37
1982, 29, 0.2391,296.240, 27.71, 73.93, 50.82,  0.00,  5.48
1982, 30, 0.2428,297.102, 38.93, 67.37, 53.15,  0.04,  5.05
1982, 31, 0.2430,297.916, 41.93, 61.57, 51.75,  0.04,  6.99
1982, 32, 0.2415,298.668, 45.39, 54.62, 50.00,  0.08,  9.42
1982, 33, 0.2391,299.115, 47.91, 49.15, 48.53,  0.08, 12.12
1982, 34, 0.2341,299.217, 49.23, 44.22, 46.72,  0.44, 16.09
1982, 35, 0.2253,299.079, 50.04, 35.54, 42.79,  1.27, 25.35
1982, 36, 0.2116,298.641, 49.67, 23.23, 36.44,  3.50, 44.38
1982, 37, 0.1924,297.541, 46.18, 18.22, 32.20,  6.20, 60.19
1982, 38, 0.1747,295.964, 42.63, 17.41, 30.02,  8.42, 68.97
1982, 39, 0.1555,293.733, 37.91, 20.88, 29.39,  8.30, 71.95
1982, 40, 0.1325,291.322, 31.85, 22.96, 27.41, 11.12, 77.47
1982, 41, 0.1115,289.378, 27.03, 17.81, 22.42, 22.73, 89.27
1982, 42, 0.0960,286.896, 25.11, 15.62, 20.36, 28.71, 94.51
1982, 43, 0.0820,284.014, 23.86, 14.52, 19.19, 32.80, 96.14
1982, 44, 0.0693,281.483, 22.60, 13.14, 17.87, 38.97, 97.34
1982, 45, 0.0567,279.157, 20.98, 12.51, 16.74, 44.97, 97.54
1982, 46, 0.0464,275.924, 19.38, 16.19, 17.78, 39.92, 96.34
1982, 47, 0.0390,272.104, 17.39, 23.37, 20.38, 31.25, 92.13
1982, 48, 0.0351,268.294, 17.31, 32.47, 24.89, 19.56, 81.99
1982, 49, 0.0327,265.489, 16.64, 39.84, 28.24, 14.31, 73.52
1982, 50, 0.0305,262.741, 16.24, 47.53, 31.88,  8.67, 64.69
1982, 51, 0.0312,260.535, 18.99, 53.78, 36.38,  3.34, 50.46
1982, 52, 0.0320,259.439, 22.16, 53.63, 37.90,  1.55, 43.46
1983,  1, 0.0305,259.513, 32.43, 42.85, 37.64,  2.03, 44.29
1983,  2, 0.0298,260.254, 36.07, 38.28, 37.17,  1.31, 45.21
1983,  3, 0.0303,260.254, 38.62, 39.17, 38.90,  0.60, 37.02
1983,  4, 0.0317,260.272, 39.10, 43.53, 41.31,  0.28, 28.39
1983,  5, 0.0331,261.608, 37.53, 45.43, 41.48,  0.28, 27.20
1983,  6, 0.0319,262.291, 32.37, 49.05, 40.71,  0.32, 30.26
1983,  7, 0.0323,263.912, 27.23, 49.75, 38.49,  0.60, 36.70
1983,  8, 0.0352,266.860, 25.22, 46.03, 35.63,  1.03, 46.68
1983,  9, 0.0395,270.143, 24.02, 42.97, 33.49,  1.67, 55.98
1983, 10, 0.0466,274.309, 24.11, 38.08, 31.09,  1.99, 68.59
1983, 11, 0.0544,277.732, 24.32, 33.83, 29.07,  2.66, 77.89
1983, 12, 0.0672,281.515, 26.76, 29.57, 28.17,  3.38, 81.19
1983, 13, 0.0849,285.778, 31.36, 22.78, 27.07,  6.08, 84.41
1983, 14, 0.0993,288.491, 34.06, 18.47, 26.26,  9.18, 84.90
1983, 15, 0.1168,291.019, 37.94, 13.33, 25.63, 10.81, 86.53
1983, 16, 0.1350,292.862, 36.33, 14.91, 25.62, 12.56, 83.27
1983, 17, 0.1541,294.544, 33.65, 17.40, 25.52, 15.61, 82.08
1983, 18, 0.1750,296.160, 31.88, 20.84, 26.36, 16.05, 77.95
1983, 19, 0.1906,296.637, 28.43, 30.60, 29.51, 12.48, 67.26
1983, 20, 0.1984,297.254, 19.54, 37.29, 28.42, 13.51, 70.40
1983, 21, 0.2043,298.059, 17.72, 36.48, 27.10, 17.72, 73.46
1983, 22, 0.2050,297.899, 15.91, 41.05, 28.48, 15.57, 69.09
1983, 23, 0.2064,297.618, 15.23, 47.03, 31.13, 10.13, 61.78
1983, 24, 0.2048,296.975, 13.69, 54.83, 34.26,  6.52, 52.52
1983, 25, 0.2082,296.907, 13.60, 59.37, 36.48,  3.77, 45.49
1983, 26, 0.2138,297.286, 15.11, 60.48, 37.79,  2.30, 41.68
1983, 27, 0.2130,297.271, 15.47, 63.04, 39.26,  1.43, 36.55
1983, 28, 0.2056,296.674, 14.73, 68.21, 41.47,  0.60, 29.24
1983, 29, 0.1978,296.146, 13.85, 73.03, 43.44,  0.36, 22.84
1983, 30, 0.1884,295.288, 15.55, 79.12, 47.33,  0.04, 13.51
1983, 31, 0.1898,295.303, 18.19, 79.36, 48.78,  0.00, 10.73
1983, 32, 0.1939,296.031, 22.80, 73.13, 47.96,  0.00, 12.95
1983, 33, 0.1994,297.065, 28.11, 64.38, 46.24,  0.16, 18.83
1983, 34, 0.2037,297.916, 33.69, 54.64, 44.16,  0.56, 24.87
1983, 35, 0.2029,298.614, 38.70, 39.61, 39.15,  2.62, 38.50
1983, 36, 0.1938,298.342, 40.83, 25.98, 33.40,  6.28, 57.53
1983, 37, 0.1780,297.159, 39.00, 21.75, 30.37,  8.54, 67.74
1983, 38, 0.1616,295.706, 35.86, 19.79, 27.82, 12.32, 75.01
1983, 39, 0.1473,294.094, 33.61, 17.49, 25.55, 15.61, 82.08
1983, 40, 0.1320,292.047, 31.67, 16.59, 24.13, 16.84, 86.93
1983, 41, 0.1147,289.133, 28.84, 19.19, 24.01, 16.45, 88.36
1983, 42, 0.0983,285.606, 26.41, 23.51, 24.95, 12.80, 86.92
1983, 43, 0.0820,281.437, 23.79, 29.08, 26.43,  9.38, 83.07
1983, 44, 0.0691,276.872, 22.31, 37.21, 29.76,  4.09, 73.00
1983, 45, 0.0602,272.771, 22.86, 44.34, 33.60,  1.19, 58.97
1983, 46, 0.0545,269.021, 24.69, 50.28, 37.49,  0.28, 44.81
1983, 47, 0.0509,265.955, 26.30, 54.02, 40.16,  0.20, 34.87
1983, 48, 0.0490,263.589, 28.62, 56.12, 42.37,  0.12, 27.12
1983, 49, 0.0465,261.449, 28.61, 59.73, 44.17,  0.08, 21.75
1983, 50, 0.0435,258.844, 28.55, 65.72, 47.13,  0.04, 14.23
1983, 51, 0.0414,256.905, 29.03, 69.39, 49.21,  0.00, 10.22
1983, 52, 0.0409,255.352, 31.18, 69.95, 50.57,  0.00,  8.87
1984,  1, 0.0401,254.141, 45.59, 64.71, 55.15,  0.00,  5.69
1984,  2, 0.0379,252.576, 47.31, 67.37, 57.33,  0.00,  3.34
1984,  3, 0.0349,251.158, 44.85, 71.99, 58.42,  0.00,  2.11
1984,  4, 0.0313,250.436, 38.60, 76.86, 57.73,  0.00,  1.71
1984,  5, 0.0272,250.194, 30.77, 81.97, 56.37,  0.00,  1.63
1984,  6, 0.0244,249.881, 24.87, 86.76, 55.82,  0.00,  1.79
1984,  7, 0.0226,249.967, 19.05, 89.76, 54.41,  0.00,  1.75
1984,  8, 0.0227,250.650, 16.06, 91.06, 53.56,  0.00,  1.55
1984,  9, 0.0223,252.324, 12.62, 92.13, 52.38,  0.00,  1.83
1984, 10, 0.0216,254.560,  8.77, 92.11, 50.44,  0.00,  2.07
1984, 11, 0.0253,258.397,  7.52, 88.94, 48.23,  0.00,  5.69
1984, 12, 0.0331,263.789,  8.02, 81.94, 44.98,  0.00, 14.08
1984, 13, 0.0402,269.053,  7.69, 74.25, 40.97,  0.04, 27.77
1984, 14, 0.0515,274.106, 10.13, 66.03, 38.08,  0.36, 40.37
1984, 15, 0.0686,278.645, 15.46, 54.99, 35.22,  1.07, 53.00
1984, 16, 0.0889,282.761, 15.71, 58.94, 37.32,  1.31, 44.46
1984, 17, 0.1156,286.333, 17.39, 58.50, 37.94,  1.23, 41.99
1984, 18, 0.1453,288.875, 20.01, 60.84, 40.42,  0.44, 33.13
1984, 19, 0.1794,291.268, 23.96, 62.65, 43.30,  0.08, 23.28
1984, 20, 0.2151,293.176, 25.25, 62.85, 44.05,  0.08, 19.75
1984, 21, 0.2462,294.252, 31.81, 61.99, 46.90,  0.04, 12.52
1984, 22, 0.2686,294.374, 37.53, 65.98, 51.75,  0.04,  5.48
1984, 23, 0.2835,293.871, 41.90, 73.47, 57.69,  0.00,  1.87
1984, 24, 0.2979,294.211, 46.30, 75.44, 60.87,  0.00,  1.27
1984, 25, 0.3112,294.891, 50.25, 75.39, 62.82,  0.00,  0.99
1984, 26, 0.3149,294.779, 51.35, 80.22, 65.78,  0.00,  0.44
1984, 27, 0.3170,294.980, 52.37, 81.62, 66.99,  0.00,  0.48
1984, 28, 0.3185,295.571, 53.75, 77.83, 65.79,  0.00,  0.48
1984, 29, 0.3142,296.012, 53.37, 75.62, 64.50,  0.00,  0.56
1984, 30, 0.3038,296.238, 66.97, 74.11, 70.54,  0.00,  0.24
1984, 31, 0.2892,296.047, 64.10, 75.86, 69.98,  0.00,  0.24
1984, 32, 0.2775,295.977, 63.54, 74.87, 69.20,  0.00,  0.28
1984, 33, 0.2703,295.858, 64.35, 73.89, 69.12,  0.00,  0.36
1984, 34, 0.2580,295.605, 62.22, 73.12, 67.67,  0.00,  0.36
1984, 35, 0.2400,294.981, 58.34, 70.75, 64.54,  0.00,  1.23
1984, 36, 0.2174,294.202, 53.56, 63.28, 58.42,  0.00,  3.38
1984, 37, 0.1931,293.461, 47.43, 54.82, 51.12,  0.12,  8.46
1984, 38, 0.1682,292.144, 39.67, 52.34, 46.00,  0.20, 18.67
1984, 39, 0.1439,290.125, 31.84, 53.54, 42.69,  0.52, 27.29
1984, 40, 0.1258,287.727, 28.30, 53.03, 40.67,  0.83, 35.12
1984, 41, 0.1132,285.536, 27.94, 46.73, 37.33,  2.18, 45.21
1984, 42, 0.1022,283.382, 28.42, 38.61, 33.51,  3.73, 59.32
1984, 43, 0.0897,279.982, 28.03, 37.88, 32.96,  4.37, 61.39
1984, 44, 0.0777,276.125, 27.57, 41.44, 34.50,  2.62, 56.50
1984, 45, 0.0677,272.545, 28.14, 45.75, 36.95,  1.03, 50.34
1984, 46, 0.0620,269.007, 30.86, 50.56, 40.71,  0.16, 40.60
1984, 47, 0.0587,266.190, 33.37, 53.07, 43.22,  0.08, 31.65
1984, 48, 0.0574,264.090, 36.54, 53.83, 45.19,  0.00, 24.49
1984, 49, 0.0572,262.813, 39.05, 53.34, 46.20,  0.08, 19.92
1984, 50, 0.0578,261.937, 43.37, 51.68, 47.52,  0.12, 16.34
1984, 51, 0.0569,260.703, 45.66, 53.29, 49.47,  0.00, 10.93
1984, 52, 0.0561,259.064, 47.52, 55.43, 51.48,  0.00,  7.55
1985,  1, 0.0539,257.656, 64.23, 50.77, 57.50,  0.00,  4.18
1985,  2, 0.0503,256.960, 64.03, 51.13, 57.58,  0.04,  4.61
1985,  3, 0.0458,256.766, 59.26, 52.06, 55.66,  0.16,  8.43
1985,  4, 0.0409,256.817, 50.67, 55.31, 52.99,  0.88, 14.35
1985,  5, 0.0354,257.746, 40.89, 57.53, 49.21,  2.03, 23.10
1985,  6, 0.0305,258.204, -1.00, -1.00, -1.00, -1.00, -1.00
1985,  7, 0.0272,258.808, -1.00, -1.00, -1.00, -1.00, -1.00
1985,  8, 0.0232,258.851, -1.00, -1.00, -1.00, -1.00, -1.00
1985,  9,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 10,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 11,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 12,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 13,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 14,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 15, 0.0475,272.099,  6.08, 74.14, 40.11,  0.40, 35.32
1985, 16, 0.0703,277.477,  7.91, 77.30, 42.60,  0.44, 26.22
1985, 17, 0.1002,282.321, 11.27, 74.33, 42.80,  0.36, 25.51
1985, 18, 0.1329,286.632, 15.16, 71.05, 43.10,  0.28, 24.67
1985, 19, 0.1659,289.764, 18.52, 70.65, 44.59,  0.32, 19.59
1985, 20, 0.1971,293.642, 18.92, 59.72, 39.32,  1.19, 35.84
1985, 21, 0.2207,293.465, 22.89, 66.81, 44.85,  0.24, 18.79
1985, 22, 0.2418,293.320, 28.14, 72.82, 50.48,  0.04,  8.38
1985, 23, 0.2585,293.900, 33.03, 73.25, 53.14,  0.04,  5.44
1985, 24, 0.2702,294.257, 36.35, 75.03, 55.69,  0.04,  4.13
1985, 25, 0.2812,294.823, 39.21, 75.93, 57.57,  0.00,  2.22
1985, 26, 0.2849,295.144, 40.15, 77.56, 58.85,  0.00,  1.59
1985, 27, 0.2859,295.681, 40.95, 76.29, 58.62,  0.00,  1.67
1985, 28, 0.2861,296.474, 42.21, 70.64, 56.42,  0.00,  2.11
1985, 29, 0.2858,297.377, 43.42, 64.42, 53.92,  0.04,  2.70
1985, 30, 0.2849,298.249, 58.36, 57.74, 58.05,  0.00,  2.22
1985, 31, 0.2795,299.246, 59.48, 50.67, 55.08,  0.04,  3.69
1985, 32, 0.2729,300.080, 61.27, 43.30, 52.29,  0.12,  6.16
1985, 33, 0.2628,300.409, 60.73, 38.72, 49.72,  0.20, 10.81
1985, 34, 0.2471,300.093, 56.94, 36.51, 46.72,  0.36, 17.25
1985, 35, 0.2288,299.219, 53.03, 33.57, 43.30,  0.60, 26.75
1985, 36, 0.2095,297.730, 50.00, 30.63, 40.31,  1.39, 36.96
1985, 37, 0.1884,295.728, 45.58, 33.68, 39.63,  1.79, 39.90
1985, 38, 0.1716,293.850, 42.35, 35.95, 39.15,  2.23, 41.38
1985, 39, 0.1549,291.915, 38.69, 36.62, 37.65,  2.70, 45.95
1985, 40, 0.1360,289.490, 34.42, 37.72, 36.07,  2.90, 50.99
1985, 41, 0.1171,286.644, 30.34, 38.05, 34.19,  3.02, 55.68
1985, 42, 0.0994,283.983, 27.05, 34.51, 30.78,  4.69, 68.48
1985, 43, 0.0827,281.128, 24.03, 31.18, 27.60,  7.31, 79.73
1985, 44, 0.0703,278.032, 22.67, 31.42, 27.05,  8.78, 81.04
1985, 45, 0.0574,274.329, 20.62, 36.72, 28.67,  6.52, 75.79
1985, 46, 0.0443,270.481, 17.01, 43.28, 30.15,  5.73, 69.74
1985, 47, 0.0320,267.243, 11.13, 47.98, 29.56,  8.11, 70.86
1985, 48, 0.0249,264.106,  7.87, 54.21, 31.04,  7.28, 65.37
1985, 49, 0.0220,261.941,  6.35, 58.09, 32.22,  7.40, 59.84
