Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
1981, 35, 0.2427,285.382, 24.98, 79.32, 52.15,  0.00,  6.12
1981, 36, 0.2530,287.091, 37.88, 59.69, 48.79,  0.08, 13.17
1981, 37, 0.2515,287.680, 46.17, 41.98, 44.08,  0.17, 19.97
1981, 38, 0.2435,287.545, 49.28, 31.75, 40.51,  0.25, 29.95
1981, 39, 0.2292,286.536, 49.73, 27.15, 38.44,  0.92, 38.00
1981, 40, 0.2079,284.621, 49.31, 27.79, 38.55,  0.50, 37.08
1981, 41, 0.1805,281.667, 46.58, 35.46, 41.02,  0.17, 29.70
1981, 42, 0.1517,277.823, 42.00, 47.13, 44.56,  0.17, 19.46
1981, 43, 0.1228,272.786, 36.50, 62.02, 49.26,  0.08, 10.49
1981, 44, 0.0967,267.846, 31.71, 70.60, 51.16,  0.08,  8.14
1981, 45, 0.0758,263.184, 28.74, 76.10, 52.42,  0.00,  7.89
1981, 46, 0.0602,258.445, 27.92, 81.37, 54.65,  0.00,  5.37
1981, 47, 0.0528,254.589, 34.48, 85.36, 59.92,  0.00,  2.52
1981, 48, 0.0472,252.113, 41.15, 87.01, 64.08,  0.00,  1.17
1981, 49, 0.0419,250.784, 39.88, 86.40, 63.14,  0.00,  1.93
1981, 50, 0.0410,250.251, 43.17, 84.90, 64.04,  0.08,  1.76
1981, 51, 0.0401,250.432, 46.82, 81.81, 64.32,  0.00,  2.27
1981, 52, 0.0392,251.812, 49.08, 73.11, 61.09,  0.17,  3.27
1982,  1, 0.0384,254.393, 50.76, 57.98, 54.37,  0.00,  6.38
1982,  2, 0.0376,257.004, 50.14, 44.39, 47.26,  0.00, 13.09
1982,  3, 0.0356,258.745, 47.91, 37.54, 42.72,  0.00, 20.22
1982,  4, 0.0324,260.021, 41.36, 36.15, 38.75,  0.00, 31.96
1982,  5, 0.0294,261.363, 32.66, 35.95, 34.30,  0.00, 56.46
1982,  6, 0.0268,262.557, 25.81, 36.29, 31.05,  0.00, 76.76
1982,  7, 0.0263,263.268, 22.19, 39.30, 30.75,  0.08, 79.11
1982,  8, 0.0271,264.487, 20.77, 40.83, 30.80,  0.08, 78.78
1982,  9, 0.0274,266.110, 19.16, 46.20, 32.68,  0.00, 68.29
1982, 10, 0.0290,267.981, 18.09, 46.50, 32.29,  0.00, 69.46
1982, 11, 0.0342,270.172, 18.40, 44.99, 31.69,  0.08, 71.06
1982, 12, 0.0429,272.595, 19.49, 43.13, 31.31,  0.25, 73.49
1982, 13, 0.0531,274.676, 20.57, 40.56, 30.57,  0.42, 76.09
1982, 14, 0.0642,276.315, 23.10, 38.00, 30.55,  1.01, 75.00
1982, 15, 0.0727,277.113, 24.58, 38.06, 31.32,  1.17, 69.38
1982, 16, 0.0885,278.406,  9.67, 61.62, 35.64,  1.09, 49.50
1982, 17, 0.1118,280.409,  9.88, 66.39, 38.13,  0.84, 41.19
1982, 18, 0.1435,283.331, 13.00, 64.13, 38.57,  0.75, 39.01
1982, 19, 0.1883,287.125, 19.52, 55.01, 37.26,  1.09, 44.13
1982, 20, 0.2330,289.937, 23.25, 46.57, 34.91,  2.52, 52.10
1982, 21, 0.2688,291.219, 27.88, 44.29, 36.09,  2.27, 46.39
1982, 22, 0.2920,291.736, 29.64, 44.57, 37.10,  2.10, 43.21
1982, 23, 0.2993,291.420, 28.66, 49.07, 38.86,  1.17, 35.07
1982, 24, 0.2967,290.677, 26.28, 56.18, 41.23,  0.67, 27.68
1982, 25, 0.2986,290.251, 26.33, 60.69, 43.51,  0.50, 22.15
1982, 26, 0.3029,290.363, 27.63, 61.35, 44.49,  0.25, 20.05
1982, 27, 0.3108,290.890, 31.50, 59.01, 45.25,  0.00, 18.79
1982, 28, 0.3179,291.578, 36.43, 55.74, 46.08,  0.00, 16.11
1982, 29, 0.3289,292.613, 43.56, 48.12, 45.84,  0.08, 15.52
1982, 30, 0.3319,293.362, 44.99, 41.76, 43.38,  0.34, 20.30
1982, 31, 0.3275,293.901, 45.99, 36.85, 41.42,  0.34, 26.85
1982, 32, 0.3212,294.188, 46.92, 33.46, 40.19,  1.09, 33.56
1982, 33, 0.3154,294.232, 47.25, 30.06, 38.66,  1.93, 37.67
1982, 34, 0.3104,294.333, 48.68, 22.72, 35.70,  4.20, 47.31
1982, 35, 0.3001,294.143, 50.71, 14.72, 32.72,  6.12, 59.56
1982, 36, 0.2835,293.643, 51.87,  9.01, 30.44,  6.38, 67.11
1982, 37, 0.2605,292.488, 50.08,  6.66, 28.37,  7.97, 75.92
1982, 38, 0.2399,290.834, 47.36,  7.63, 27.49,  8.81, 79.61
1982, 39, 0.2154,288.484, 43.13, 12.66, 27.90,  8.56, 77.68
1982, 40, 0.1914,286.329, 40.93, 14.71, 27.82,  8.39, 77.35
1982, 41, 0.1708,284.885, 41.21, 10.98, 26.09, 13.51, 81.63
1982, 42, 0.1569,283.305, 45.33,  7.76, 26.54, 12.50, 79.28
1982, 43, 0.1399,281.432, 47.83,  5.40, 26.61, 10.99, 80.62
1982, 44, 0.1214,279.255, 50.02,  4.27, 27.15,  9.73, 78.94
1982, 45, 0.1019,276.840, 51.75,  4.34, 28.05,  9.14, 76.26
1982, 46, 0.0870,274.617, 56.46,  4.12, 30.29,  5.62, 67.95
1982, 47, 0.0769,272.096, 64.66,  5.26, 34.96,  2.52, 50.76
1982, 48, 0.0686,269.503, 70.65,  7.36, 39.01,  0.34, 35.40
1982, 49, 0.0624,267.246, 70.76,  9.18, 39.97,  0.42, 32.47
1982, 50, 0.0568,264.632, 68.27, 13.31, 40.79,  0.67, 31.63
1982, 51, 0.0537,261.797, 68.02, 21.79, 44.90,  0.17, 22.40
1982, 52, 0.0489,259.560, 64.13, 32.13, 48.13,  0.08, 15.69
1983,  1, 0.0453,259.017, 61.62, 34.15, 47.88,  0.08, 13.59
1983,  2, 0.0438,260.092, 59.49, 29.78, 44.63,  0.17, 18.88
1983,  3, 0.0447,261.354, 61.32, 26.13, 43.72,  0.08, 20.64
1983,  4, 0.0471,262.778, 61.46, 25.37, 43.42,  0.00, 20.97
1983,  5, 0.0463,263.299, 52.38, 29.19, 40.78,  0.00, 28.61
1983,  6, 0.0428,263.593, 42.00, 32.89, 37.45,  0.00, 41.86
1983,  7, 0.0427,264.774, 36.82, 34.50, 35.66,  0.08, 50.08
1983,  8, 0.0425,265.361, 33.15, 38.00, 35.57,  0.00, 50.08
1983,  9, 0.0445,265.853, 31.70, 47.27, 39.48,  0.00, 31.63
1983, 10, 0.0499,267.047, 32.15, 49.97, 41.06,  0.00, 28.52
1983, 11, 0.0545,267.483, 30.87, 54.36, 42.62,  0.00, 26.26
1983, 12, 0.0643,268.357, 31.67, 57.03, 44.35,  0.00, 20.55
1983, 13, 0.0807,270.169, 35.57, 54.85, 45.21,  0.00, 17.45
1983, 14, 0.0990,272.817, 41.06, 49.13, 45.10,  0.00, 17.11
1983, 15, 0.1248,276.953, 49.09, 38.31, 43.70,  0.08, 17.62
1983, 16, 0.1578,280.573, 45.88, 51.14, 48.51,  0.17, 11.16
1983, 17, 0.1965,283.937, 50.26, 48.57, 49.42,  0.00,  9.06
1983, 18, 0.2401,286.709, 54.75, 46.55, 50.65,  0.00,  6.96
1983, 19, 0.2801,288.591, 57.77, 47.19, 52.48,  0.00,  3.94
1983, 20, 0.3120,290.753, 51.53, 42.15, 46.84,  0.00, 11.07
1983, 21, 0.3341,291.660, 52.61, 41.90, 47.26,  0.00, 10.74
1983, 22, 0.3472,292.103, 51.61, 42.56, 47.09,  0.00, 12.92
1983, 23, 0.3516,292.347, 49.86, 43.21, 46.53,  0.08, 13.67
1983, 24, 0.3378,291.080, 42.73, 53.72, 48.22,  0.00, 10.74
1983, 25, 0.3322,290.984, 39.71, 55.33, 47.52,  0.00, 11.49
1983, 26, 0.3311,291.618, 39.00, 51.22, 45.11,  0.17, 16.53
1983, 27, 0.3222,291.339, 36.24, 55.06, 45.65,  0.08, 17.95
1983, 28, 0.3029,290.512, 30.41, 64.38, 47.39,  0.00, 15.94
1983, 29, 0.2870,289.592, 26.21, 73.25, 49.73,  0.08, 10.65
1983, 30, 0.2787,289.338, 20.14, 75.94, 48.04,  0.08, 11.24
1983, 31, 0.2884,290.051, 26.84, 71.29, 49.06,  0.08, 10.74
1983, 32, 0.2977,290.877, 35.10, 63.19, 49.15,  0.00, 11.83
1983, 33, 0.3092,292.070, 44.29, 49.80, 47.04,  0.00, 17.03
1983, 34, 0.3162,292.719, 52.41, 37.73, 45.07,  0.59, 21.06
1983, 35, 0.3184,293.255, 60.85, 22.37, 41.61,  1.09, 28.86
1983, 36, 0.3080,292.664, 64.41, 16.39, 40.40,  1.34, 31.21
1983, 37, 0.2860,290.867, 62.35, 18.07, 40.21,  0.84, 29.95
1983, 38, 0.2677,289.646, 60.28, 15.94, 38.11,  1.01, 37.42
1983, 39, 0.2501,288.323, 59.38, 13.53, 36.46,  1.01, 44.55
1983, 40, 0.2226,286.186, 56.62, 15.58, 36.10,  1.09, 46.31
1983, 41, 0.1908,283.503, 52.20, 21.32, 36.76,  1.01, 43.79
1983, 42, 0.1577,280.710, 45.69, 26.28, 35.99,  1.17, 48.15
1983, 43, 0.1269,278.019, 39.32, 27.80, 33.56,  2.01, 58.22
1983, 44, 0.1047,274.183, 37.72, 34.34, 36.03,  1.85, 46.31
1983, 45, 0.0889,270.707, 40.36, 37.53, 38.94,  0.42, 35.32
1983, 46, 0.0773,268.042, 46.37, 36.52, 41.45,  0.08, 25.08
1983, 47, 0.0701,265.499, 56.58, 36.70, 46.64,  0.00, 12.50
1983, 48, 0.0649,263.965, 66.03, 33.97, 50.00,  0.00,  6.21
1983, 49, 0.0594,262.427, 66.68, 32.97, 49.82,  0.00,  7.97
1983, 50, 0.0548,260.777, 65.53, 33.28, 49.40,  0.08, 11.66
1983, 51, 0.0527,259.934, 66.53, 31.59, 49.06,  0.00, 15.69
1983, 52, 0.0535,258.883, 71.18, 35.20, 53.19,  0.00,  8.73
1984,  1, 0.0535,257.711, 74.50, 40.47, 57.48,  0.00,  3.94
1984,  2, 0.0509,256.121, 70.45, 48.27, 59.36,  0.00,  1.93
1984,  3, 0.0467,255.145, 64.45, 53.23, 58.84,  0.00,  1.85
1984,  4, 0.0402,255.132, 52.01, 55.38, 53.69,  0.00,  3.10
1984,  5, 0.0343,254.648, 38.37, 59.60, 48.99,  0.00,  5.20
1984,  6, 0.0293,254.054, 28.42, 63.99, 46.20,  0.00,  9.98
1984,  7, 0.0260,253.960, 22.09, 68.25, 45.17,  0.00, 13.09
1984,  8, 0.0246,254.323, 18.99, 72.16, 45.57,  0.00, 13.34
1984,  9, 0.0236,255.539, 16.73, 82.13, 49.43,  0.00,  4.28
1984, 10, 0.0242,257.024, 15.23, 83.51, 49.37,  0.00,  5.20
1984, 11, 0.0290,259.555, 15.70, 80.66, 48.18,  0.00,  7.47
1984, 12, 0.0368,263.473, 16.54, 72.97, 44.75,  0.00, 14.60
1984, 13, 0.0471,267.270, 17.74, 64.33, 41.03,  0.00, 25.75
1984, 14, 0.0631,270.970, 22.77, 55.09, 38.93,  0.00, 34.48
1984, 15, 0.0840,274.442, 29.94, 46.49, 38.21,  0.08, 37.84
1984, 16, 0.1074,278.197, 19.69, 62.26, 40.98,  0.08, 30.12
1984, 17, 0.1294,281.044, 18.55, 62.55, 40.55,  0.17, 31.88
1984, 18, 0.1562,283.201, 18.99, 63.85, 41.42,  0.25, 28.02
1984, 19, 0.1864,284.488, 19.51, 68.16, 43.83,  0.00, 16.19
1984, 20, 0.2144,285.444, 17.30, 71.05, 44.17,  0.00, 15.10
1984, 21, 0.2432,286.405, 19.07, 72.78, 45.92,  0.00, 10.99
1984, 22, 0.2706,286.787, 21.79, 75.71, 48.75,  0.00,  7.97
1984, 23, 0.2865,286.625, 23.94, 80.67, 52.31,  0.00,  4.45
1984, 24, 0.3052,287.191, 30.10, 80.96, 55.53,  0.00,  3.02
1984, 25, 0.3164,287.680, 33.90, 80.24, 57.07,  0.00,  2.10
1984, 26, 0.3217,287.782, 35.65, 82.36, 59.01,  0.00,  1.85
1984, 27, 0.3294,288.235, 39.56, 81.89, 60.72,  0.00,  1.09
1984, 28, 0.3391,289.119, 45.86, 78.00, 61.93,  0.00,  1.43
1984, 29, 0.3481,290.148, 52.27, 70.92, 61.59,  0.00,  1.93
1984, 30, 0.3477,290.672, 52.97, 66.74, 59.85,  0.00,  1.85
1984, 31, 0.3366,290.923, 50.95, 64.82, 57.88,  0.00,  2.60
1984, 32, 0.3258,290.978, 49.73, 63.17, 56.45,  0.00,  4.03
1984, 33, 0.3109,290.496, 45.33, 64.57, 54.94,  0.00,  5.79
1984, 34, 0.2984,290.378, 42.67, 60.12, 51.39,  0.08, 10.49
1984, 35, 0.2749,289.360, 37.89, 58.55, 48.22,  0.25, 14.68
1984, 36, 0.2462,287.926, 33.91, 55.35, 44.63,  0.25, 20.47
1984, 37, 0.2231,286.711, 33.00, 49.05, 41.02,  0.42, 29.11
1984, 38, 0.2009,285.307, 29.84, 47.92, 38.88,  0.84, 36.41
1984, 39, 0.1762,283.100, 25.12, 52.58, 38.85,  0.67, 37.67
1984, 40, 0.1585,280.852, 24.61, 56.38, 40.50,  0.59, 31.88
1984, 41, 0.1447,279.148, 26.89, 54.68, 40.79,  0.34, 31.88
1984, 42, 0.1332,278.288, 30.98, 44.04, 37.51,  1.43, 43.29
1984, 43, 0.1189,276.413, 34.01, 38.62, 36.31,  1.17, 47.15
1984, 44, 0.1045,273.825, 37.45, 36.47, 36.96,  0.84, 43.96
1984, 45, 0.0909,271.084, 41.98, 35.44, 38.71,  0.50, 38.76
1984, 46, 0.0819,267.942, 51.14, 37.12, 44.13,  0.17, 21.31
1984, 47, 0.0751,264.975, 62.75, 39.36, 51.06,  0.08,  7.47
1984, 48, 0.0675,261.778, 69.49, 44.75, 57.12,  0.00,  3.36
1984, 49, 0.0640,259.535, 73.61, 47.66, 60.63,  0.00,  2.52
1984, 50, 0.0632,258.107, 78.75, 47.81, 63.28,  0.00,  2.18
1984, 51, 0.0626,256.361, 82.00, 52.26, 67.13,  0.00,  0.59
1984, 52, 0.0639,254.432, 87.14, 60.47, 73.81,  0.00,  0.08
1985,  1, 0.0632,252.246, 89.69, 69.35, 79.52,  0.00,  0.00
1985,  2, 0.0610,250.899, 86.22, 72.86, 79.54,  0.00,  0.00
1985,  3, 0.0584,250.005, 81.97, 75.22, 78.59,  0.00,  0.08
1985,  4, 0.0556,248.862, 73.42, 78.54, 75.97,  0.00,  0.25
1985,  5, 0.0524,248.326, 59.92, 79.59, 69.75,  0.00,  1.43
1985,  6, 0.0483,248.094, -1.00, -1.00, -1.00, -1.00, -1.00
1985,  7, 0.0459,249.042, -1.00, -1.00, -1.00, -1.00, -1.00
1985,  8, 0.0405,250.125, -1.00, -1.00, -1.00, -1.00, -1.00
1985,  9,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 10,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 11,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 12,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 13,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 14,-1.0000, -1.000, -1.00, -1.00, -1.00, -1.00, -1.00
1985, 15, 0.0981,278.206, 36.35, 34.00, 35.17,  0.25, 54.19
1985, 16, 0.1334,282.868, 32.73, 38.52, 35.62,  1.26, 52.43
1985, 17, 0.1671,286.487, 35.90, 33.48, 34.69,  1.43, 55.96
1985, 18, 0.1944,288.936, 34.67, 32.84, 33.75,  2.01, 57.72
1985, 19, 0.2253,290.188, 34.64, 37.01, 35.82,  1.43, 50.50
