Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
1981, 35, 0.2023,287.950,  9.85, 73.75, 41.80,  1.20, 28.42
1981, 36, 0.2060,288.869, 15.88, 57.27, 36.57,  4.61, 46.74
1981, 37, 0.2075,289.075, 23.02, 43.82, 33.42,  7.04, 57.49
1981, 38, 0.2057,288.606, 29.43, 35.12, 32.28,  8.32, 60.69
1981, 39, 0.2010,287.344, 35.00, 32.50, 33.75,  6.15, 56.76
1981, 40, 0.1900,285.334, 39.29, 33.65, 36.47,  3.07, 47.97
1981, 41, 0.1718,282.506, 40.70, 38.10, 39.40,  1.28, 37.90
1981, 42, 0.1487,279.063, 39.34, 43.96, 41.65,  1.02, 31.92
1981, 43, 0.1234,274.927, 36.00, 52.06, 44.03,  0.56, 26.93
1981, 44, 0.0999,270.417, 32.65, 60.08, 46.37,  0.73, 23.26
1981, 45, 0.0804,266.030, 32.00, 65.28, 48.64,  0.85, 20.40
1981, 46, 0.0667,262.464, 34.47, 66.81, 50.64,  0.68, 18.27
1981, 47, 0.0616,259.929, 43.05, 65.95, 54.50,  0.34, 14.09
1981, 48, 0.0575,258.759, 50.71, 61.15, 55.93,  0.43, 12.25
1981, 49, 0.0524,258.083, 51.55, 56.40, 53.98,  0.56, 15.19
1981, 50, 0.0504,257.767, 55.36, 51.34, 53.35,  0.77, 17.16
1981, 51, 0.0497,257.731, 58.12, 46.75, 52.43,  0.77, 19.03
1981, 52, 0.0510,258.520, 63.01, 39.14, 51.07,  0.30, 18.22
1982,  1, 0.0535,260.397, 73.35, 25.72, 49.53,  0.09, 14.09
1982,  2, 0.0570,262.728, 76.35, 17.13, 46.74,  0.04, 13.96
1982,  3, 0.0589,264.366, 76.93, 13.69, 45.31,  0.00, 13.57
1982,  4, 0.0580,265.869, 73.35, 13.77, 43.56,  0.00, 17.11
1982,  5, 0.0560,266.747, 67.82, 17.46, 42.64,  0.00, 19.68
1982,  6, 0.0545,267.658, 61.63, 21.09, 41.36,  0.00, 23.13
1982,  7, 0.0523,268.400, 52.26, 25.39, 38.82,  0.00, 32.99
1982,  8, 0.0526,269.301, 45.80, 29.59, 37.69,  0.00, 37.43
1982,  9, 0.0512,270.136, 39.22, 34.28, 36.75,  0.00, 39.86
1982, 10, 0.0497,271.344, 32.53, 38.12, 35.32,  0.00, 48.36
1982, 11, 0.0516,272.879, 27.97, 39.65, 33.81,  0.00, 58.13
1982, 12, 0.0566,274.700, 24.24, 42.53, 33.39,  0.04, 61.08
1982, 13, 0.0619,275.831, 19.84, 45.92, 32.88,  0.38, 63.17
1982, 14, 0.0682,276.510, 16.74, 50.00, 33.37,  0.94, 60.35
1982, 15, 0.0728,276.241, 13.57, 59.05, 36.31,  0.77, 48.91
1982, 16, 0.0897,277.412, 10.60, 76.26, 43.43,  0.38, 22.66
1982, 17, 0.1163,279.845, 11.88, 78.43, 45.16,  0.47, 16.86
