Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
1981, 35, 0.1621,294.576, 13.65, 66.49, 40.07,  1.72, 38.44
1981, 36, 0.1635,295.035, 18.22, 50.04, 34.13,  6.76, 54.40
1981, 37, 0.1546,294.276, 20.21, 38.26, 29.24, 12.99, 68.45
1981, 38, 0.1438,292.863, 22.12, 31.13, 26.62, 17.85, 76.27
1981, 39, 0.1304,290.603, 23.88, 29.80, 26.84, 15.02, 76.62
1981, 40, 0.1155,287.449, 25.23, 32.70, 28.96, 10.56, 70.88
1981, 41, 0.0994,283.256, 24.92, 41.87, 33.39,  4.82, 57.62
1981, 42, 0.0813,277.818, 23.00, 55.85, 39.42,  0.80, 37.52
1981, 43, 0.0651,272.389, 21.81, 63.83, 42.82,  0.22, 26.12
1981, 44, 0.0514,266.635, 19.58, 74.36, 46.97,  0.00, 13.52
1981, 45, 0.0443,261.297, 20.30, 82.82, 51.56,  0.00,  5.74
1981, 46, 0.0400,256.147, 22.16, 89.55, 55.85,  0.00,  2.39
1981, 47, 0.0378,252.726, 23.97, 91.15, 57.56,  0.00,  2.03
1981, 48, 0.0370,250.744, 26.07, 89.83, 57.95,  0.04,  2.92
1981, 49, 0.0355,249.889, 27.32, 87.11, 57.22,  0.09,  4.51
1981, 50, 0.0351,249.381, 30.34, 83.99, 57.16,  0.26,  6.01
1981, 51, 0.0345,249.745, 35.03, 78.14, 56.58,  0.13,  6.63
1981, 52, 0.0337,251.459, 39.28, 66.17, 52.72,  0.22, 10.96
1982,  1, 0.0314,253.424, 41.58, 52.55, 47.06,  0.44, 20.50
1982,  2, 0.0291,254.721, 40.65, 45.10, 42.88,  0.44, 27.66
1982,  3, 0.0278,255.896, 40.37, 40.31, 40.34,  0.22, 33.19
1982,  4, 0.0263,257.619, 38.38, 36.59, 37.48,  0.35, 42.86
1982,  5, 0.0246,258.979, 35.39, 37.40, 36.39,  0.31, 47.94
1982,  6, 0.0224,259.451, 30.88, 43.80, 37.34,  0.22, 44.10
1982,  7, 0.0207,259.877, 24.92, 50.97, 37.94,  0.53, 41.89
1982,  8, 0.0210,261.711, 22.32, 51.67, 36.99,  0.40, 44.99
1982,  9, 0.0196,263.154, 17.23, 54.66, 35.94,  0.49, 50.95
1982, 10, 0.0202,265.325, 14.06, 55.86, 34.96,  0.62, 53.91
1982, 11, 0.0241,268.091, 14.74, 54.45, 34.60,  0.53, 55.01
1982, 12, 0.0312,271.413, 17.73, 51.44, 34.58,  0.40, 55.15
1982, 13, 0.0429,275.518, 22.40, 45.71, 34.05,  0.22, 58.20
1982, 14, 0.0509,278.822, 22.30, 41.33, 31.82,  0.75, 70.13
1982, 15, 0.0623,281.637, 22.57, 38.88, 30.73,  1.55, 74.37
