Mean Values
year,week,SMN,SMT,VCI,TCI,VHI,%Area_VHI_LESS_15,%Area_VHI_LESS_35
1981, 35, 0.1821,288.421, 11.12, 83.92, 47.52,  0.04, 10.48
1981, 36, 0.1901,289.112, 18.66, 69.14, 43.90,  0.44, 22.92
1981, 37, 0.1967,289.297, 28.32, 53.10, 40.71,  0.95, 33.04
1981, 38, 0.2017,288.850, 39.03, 41.38, 40.20,  0.99, 33.56
1981, 39, 0.2019,287.596, 47.91, 32.59, 40.25,  0.56, 32.01
1981, 40, 0.1974,285.573, 55.26, 26.96, 41.11,  0.44, 29.98
1981, 41, 0.1850,282.725, 59.57, 27.99, 43.78,  0.20, 21.57
1981, 42, 0.1667,279.337, 61.59, 34.04, 47.81,  0.12, 13.26
1981, 43, 0.1442,275.662, 62.17, 39.84, 51.00,  0.12,  8.94
1981, 44, 0.1184,271.435, 59.23, 47.15, 53.19,  0.08,  6.55
1981, 45, 0.0946,266.792, 54.52, 56.26, 55.39,  0.12,  6.16
1981, 46, 0.0769,262.682, 51.57, 61.80, 56.68,  0.12,  7.78
1981, 47, 0.0646,259.599, 47.94, 64.15, 56.04,  0.44, 10.52
1981, 48, 0.0572,257.378, 46.61, 65.30, 55.96,  0.60, 12.15
1981, 49, 0.0506,255.704, 42.85, 67.07, 54.96,  0.75, 12.71
1981, 50, 0.0477,254.713, 44.42, 67.39, 55.90,  0.68, 12.07
1981, 51, 0.0449,254.348, 47.65, 65.12, 56.38,  0.56, 11.28
1981, 52, 0.0405,254.329, 49.22, 58.50, 53.86,  0.20, 11.00
1982,  1, 0.0367,255.046, 52.68, 45.31, 48.99,  0.36, 17.24
1982,  2, 0.0346,256.450, 52.51, 36.63, 44.57,  0.32, 23.51
1982,  3, 0.0334,257.827, 51.49, 32.80, 42.15,  0.16, 27.28
1982,  4, 0.0326,259.325, 50.24, 32.12, 41.18,  0.12, 27.44
1982,  5, 0.0304,260.227, 44.99, 36.03, 40.51,  0.04, 27.16
1982,  6, 0.0277,261.030, 35.99, 41.04, 38.51,  0.00, 33.68
1982,  7, 0.0273,262.398, 28.52, 43.27, 35.89,  0.00, 46.43
1982,  8, 0.0293,264.068, 25.34, 43.70, 34.52,  0.04, 55.24
1982,  9, 0.0307,265.640, 22.73, 45.81, 34.27,  0.04, 57.94
1982, 10, 0.0348,267.689, 21.77, 47.09, 34.43,  0.08, 55.68
1982, 11, 0.0428,270.221, 22.42, 46.85, 34.63,  0.04, 54.77
1982, 12, 0.0551,272.978, 24.99, 46.90, 35.95,  0.04, 46.15
1982, 13, 0.0655,275.026, 26.16, 49.26, 37.71,  0.00, 37.85
1982, 14, 0.0698,276.374, 23.56, 52.92, 38.24,  0.04, 36.78
1982, 15, 0.0772,277.191, 20.19, 59.46, 39.83,  0.12, 31.65
1982, 16, 0.0948,278.473, 19.09, 70.41, 44.75,  0.12, 16.28
1982, 17, 0.1159,280.193, 18.11, 77.26, 47.69,  0.12, 10.21
1982, 18, 0.1505,282.819, 21.77, 79.66, 50.71,  0.00,  5.44
1982, 19, 0.1986,285.849, 27.94, 78.58, 53.26,  0.00,  4.13
1982, 20, 0.2489,288.710, 34.80, 70.16, 52.48,  0.00,  6.04
1982, 21, 0.2878,290.388, 40.80, 68.55, 54.67,  0.00,  4.45
1982, 22, 0.3101,291.100, 42.72, 68.48, 55.60,  0.00,  4.01
1982, 23, 0.3156,291.442, 40.07, 69.11, 54.59,  0.00,  4.65
1982, 24, 0.3079,291.097, 33.39, 74.22, 53.81,  0.00,  4.96
1982, 25, 0.2958,290.858, 25.78, 78.29, 52.04,  0.00,  5.28
1982, 26, 0.2880,290.993, 20.99, 80.19, 50.59,  0.04,  6.99
1982, 27, 0.2780,291.066, 18.04, 81.25, 49.64,  0.04,  8.50
1982, 28, 0.2773,291.640, 19.66, 79.46, 49.56,  0.04,  7.94
1982, 29, 0.2811,292.374, 23.19, 78.37, 50.78,  0.00,  6.71
1982, 30, 0.2830,292.942, 29.23, 78.26, 53.75,  0.00,  4.57
1982, 31, 0.2859,293.600, 33.18, 75.54, 54.35,  0.04,  3.61
1982, 32, 0.2858,294.209, 36.06, 69.73, 52.90,  0.04,  5.04
1982, 33, 0.2862,294.607, 40.19, 63.81, 52.00,  0.04,  6.16
1982, 34, 0.2865,294.348, 45.29, 58.20, 51.74,  0.00,  6.95
1982, 35, 0.2833,293.828, 50.16, 49.22, 49.69,  0.16,  9.37
1982, 36, 0.2735,293.372, 53.66, 33.30, 43.48,  0.36, 22.28
1982, 37, 0.2519,291.800, 52.72, 30.50, 41.61,  0.56, 27.76
1982, 38, 0.2260,289.597, 50.13, 35.27, 42.70,  0.68, 25.46
1982, 39, 0.1943,287.110, 44.29, 37.62, 40.96,  1.03, 31.89
1982, 40, 0.1606,284.236, 37.22, 38.85, 38.03,  2.30, 42.42
1982, 41, 0.1302,281.373, 30.93, 39.50, 35.22,  5.56, 51.31
1982, 42, 0.1098,278.843, 29.33, 37.88, 33.60,  6.39, 56.55
1982, 43, 0.0948,276.275, 31.09, 35.38, 33.24,  5.72, 58.02
1982, 44, 0.0853,274.554, 35.43, 26.89, 31.16,  6.95, 64.38
1982, 45, 0.0741,272.948, 37.05, 19.20, 28.12, 12.71, 74.66
1982, 46, 0.0649,270.852, 39.24, 15.32, 27.28, 13.62, 76.61
1982, 47, 0.0558,267.969, 37.54, 17.40, 27.47, 13.38, 76.21
1982, 48, 0.0491,265.113, 36.01, 22.32, 29.16, 11.00, 71.41
1982, 49, 0.0448,262.768, 34.82, 27.71, 31.26,  9.02, 64.61
1982, 50, 0.0414,260.461, 35.32, 34.33, 34.82,  6.75, 55.00
1982, 51, 0.0397,258.234, 39.94, 42.14, 41.04,  2.94, 38.96
1982, 52, 0.0379,257.009, 45.00, 43.25, 44.12,  1.31, 29.43
1983,  1, 0.0362,256.954, 51.49, 35.26, 43.38,  0.79, 30.22
1983,  2, 0.0347,257.219, 52.33, 32.79, 42.56,  0.87, 30.98
1983,  3, 0.0344,257.270, 52.69, 35.14, 43.91,  0.60, 26.73
1983,  4, 0.0340,257.086, 52.11, 41.78, 46.94,  0.24, 19.30
1983,  5, 0.0319,257.123, 46.88, 49.45, 48.17,  0.08, 14.77
1983,  6, 0.0288,256.817, 37.16, 58.90, 48.03,  0.00, 13.07
1983,  7, 0.0274,257.513, 28.52, 62.84, 45.68,  0.00, 15.77
1983,  8, 0.0277,259.327, 23.86, 61.90, 42.88,  0.00, 21.45
1983,  9, 0.0291,261.360, 21.50, 61.59, 41.54,  0.04, 24.82
1983, 10, 0.0338,264.156, 21.11, 60.14, 40.62,  0.04, 27.96
1983, 11, 0.0398,267.439, 20.59, 57.09, 38.84,  0.08, 35.86
1983, 12, 0.0491,270.812, 21.63, 54.75, 38.19,  0.04, 39.28
1983, 13, 0.0666,275.187, 26.86, 48.01, 37.43,  0.20, 42.53
1983, 14, 0.0855,278.926, 31.87, 41.13, 36.50,  0.32, 47.97
1983, 15, 0.1087,282.391, 35.80, 35.13, 35.47,  0.32, 51.51
1983, 16, 0.1313,285.045, 36.39, 35.25, 35.82,  0.95, 49.88
1983, 17, 0.1604,288.011, 37.71, 31.50, 34.61,  1.91, 54.53
1983, 18, 0.1955,290.627, 40.19, 29.93, 35.06,  1.51, 53.14
1983, 19, 0.2314,292.090, 41.15, 35.81, 38.48,  0.99, 38.28
1983, 20, 0.2640,293.599, 40.45, 37.70, 39.08,  0.83, 34.59
1983, 21, 0.2861,294.832, 40.18, 37.27, 38.72,  1.27, 35.23
1983, 22, 0.2998,295.126, 38.54, 39.55, 39.05,  1.15, 33.36
1983, 23, 0.3046,294.939, 35.33, 43.85, 39.59,  0.95, 31.73
1983, 24, 0.2990,294.635, 29.20, 48.19, 38.70,  0.87, 35.54
1983, 25, 0.2928,294.908, 23.98, 47.99, 35.99,  1.83, 46.39
1983, 26, 0.2891,295.560, 21.00, 44.90, 32.95,  3.81, 58.22
1983, 27, 0.2837,296.103, 20.23, 40.40, 30.31,  6.75, 68.15
1983, 28, 0.2709,296.198, 16.97, 41.04, 29.00,  8.98, 72.16
1983, 29, 0.2531,296.045, 12.01, 45.52, 28.77, 11.08, 72.04
1983, 30, 0.2376,295.623,  9.75, 52.61, 31.18,  7.82, 64.26
1983, 31, 0.2324,295.359, 10.01, 57.83, 33.92,  4.93, 55.32
1983, 32, 0.2339,295.356, 12.57, 58.14, 35.36,  3.89, 49.60
1983, 33, 0.2390,295.401, 18.08, 56.04, 37.06,  2.86, 44.12
1983, 34, 0.2394,295.284, 23.17, 48.78, 35.98,  5.04, 48.41
1983, 35, 0.2386,295.333, 29.70, 33.35, 31.52, 10.40, 61.60
1983, 36, 0.2267,294.223, 32.50, 23.94, 28.22, 15.21, 71.33
1983, 37, 0.2082,292.825, 32.83, 19.66, 26.24, 17.87, 77.32
1983, 38, 0.1867,291.044, 31.86, 21.16, 26.51, 16.80, 77.01
1983, 39, 0.1646,288.148, 30.02, 28.58, 29.30,  9.81, 71.01
1983, 40, 0.1478,285.634, 30.57, 26.96, 28.76,  9.10, 72.32
1983, 41, 0.1276,282.744, 29.34, 28.22, 28.78,  9.06, 72.44
1983, 42, 0.1106,279.794, 29.55, 30.87, 30.21,  6.32, 69.34
1983, 43, 0.0937,276.775, 30.26, 32.25, 31.25,  4.96, 65.73
1983, 44, 0.0807,273.511, 31.92, 34.26, 33.09,  3.61, 59.89
1983, 45, 0.0729,270.203, 35.87, 36.51, 36.19,  1.75, 47.78
1983, 46, 0.0674,267.138, 41.70, 37.36, 39.53,  0.87, 37.21
1983, 47, 0.0626,265.074, 45.43, 34.58, 40.00,  1.07, 35.31
1983, 48, 0.0609,264.055, 51.19, 28.84, 40.02,  1.15, 36.38
1983, 49, 0.0573,263.037, 51.75, 26.52, 39.13,  1.39, 38.72
1983, 50, 0.0549,262.286, 53.99, 23.93, 38.96,  1.71, 40.87
1983, 51, 0.0527,261.048, 57.85, 25.82, 41.83,  1.59, 34.47
1983, 52, 0.0498,259.140, 62.50, 31.65, 47.07,  1.03, 23.39
1984,  1, 0.0491,257.858, 72.36, 30.95, 51.65,  0.32, 15.49
1984,  2, 0.0471,256.594, 72.89, 36.25, 54.57,  0.20, 11.28
1984,  3, 0.0460,255.643, 71.71, 43.25, 57.48,  0.08,  6.75
1984,  4, 0.0441,255.840, 68.39, 47.87, 58.13,  0.04,  4.77
1984,  5, 0.0419,256.172, 62.07, 53.98, 58.02,  0.00,  3.06
1984,  6, 0.0401,255.847, 52.29, 63.13, 57.71,  0.00,  2.14
1984,  7, 0.0397,255.436, 41.99, 70.84, 56.42,  0.00,  2.07
1984,  8, 0.0402,255.823, 35.22, 74.59, 54.90,  0.00,  2.50
1984,  9, 0.0412,257.607, 30.87, 74.61, 52.74,  0.00,  2.90
1984, 10, 0.0436,260.475, 27.87, 73.11, 50.49,  0.00,  4.09
1984, 11, 0.0476,264.175, 25.41, 69.06, 47.23,  0.00,  8.46
1984, 12, 0.0569,268.400, 26.09, 64.09, 45.09,  0.00, 12.07
1984, 13, 0.0697,273.064, 28.59, 56.74, 42.67,  0.00, 18.75
1984, 14, 0.0851,278.127, 31.67, 44.76, 38.22,  0.12, 37.13
1984, 15, 0.1040,282.074, 33.48, 36.82, 35.15,  0.52, 52.26
1984, 16, 0.1256,285.057, 33.71, 35.68, 34.70,  1.19, 53.97
1984, 17, 0.1502,288.126, 33.28, 31.33, 32.31,  2.78, 63.30
